"","Date_input","Date_recapture","Frequency","Species","Fin_cut","Length","Weight","State","Class_1","Class_2.1","Class_2.2","Class_2.3","Class_3.1","Class_3.2","Class_3.3","Class_3.4","Class_3.5","Class_3.6","Class_3.7","Class_4","SampleSize","Capture_Location","Location","Pump_type","Individuals_ID","Frequency_theoretical","Control","number_of_released_fish","Remarks","number_of_released_fish_per_scenario","Number_Injuries","Pump_type_Frequency","Pump_type_Frequency_Controle","Scenario_rep","Scenario_control","Species_Fin_cut","Injury_type_no","Injury_type_slight","Injury_type_severe","Injury_type_dead","rpm","Pump_type_rpm"
"11",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",161,73.1,"Dead",0,0,0,0,1,1,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",11,"47","pump",100,NA,500,2,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"12",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",157,67.5,"Dead",0,0,0,0,1,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",12,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"13",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",167,82.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",13,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"14",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",174,95,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",14,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"15",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",163,69,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",15,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"16",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",172,84.4,"Dead",0,0,0,0,0,1,0,0,0,0,0,1," 100 BV",NA,"OK","F/N",16,"47","pump",100,NA,500,2,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,1,"550","F/N - 550 rpm"
"17",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",165,72.8,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",17,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"18",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",175,87.8,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",18,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"19",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",159,68,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",19,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"20",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",166,85.2,"Dead",0,0,0,0,1,0,0,0,0,1,0,0," 100 BV",NA,"OK","F/N",20,"47","pump",100,NA,500,2,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"21",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",158,63.2,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",21,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"22",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",169,81.6,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",22,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"23",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",178,97.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",23,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"24",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",170,76.5,"Dead",0,0,0,0,0,0,0,0,1,1,0,1," 100 BV",NA,"OK","F/N",24,"47","pump",100,NA,500,3,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,1,"550","F/N - 550 rpm"
"25",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",164,67.9,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",25,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"26",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",162,63.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",26,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"27",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",167,77.9,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",27,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"28",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",178,87.5,"Dead",0,0,0,0,0,0,0,0,1,0,0,1," 100 BV",NA,"OK","F/N",28,"47","pump",100,NA,500,2,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,1,"550","F/N - 550 rpm"
"29",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",165,74.7,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",29,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"30",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",174,91.8,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",30,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"31",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",163,77.6,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",31,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"32",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",170,86.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",32,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"33",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",172,84.7,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",33,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"34",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",150,55.7,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",34,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"35",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",179,91.6,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",35,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"36",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",180,96.5,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",36,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"37",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",162,66.4,"Alive",0,1,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",37,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"38",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",163,63,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",38,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"39",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",184,93,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",39,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"40",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",155,65.8,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",40,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"41",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",161,70,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",41,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"42",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",172,74.8,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",42,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"43",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",176,83.3,"Dead",0,0,0,0,1,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",43,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"44",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",174,90.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",44,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"45",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",157,58.5,"Dead",0,0,0,0,0,0,0,0,1,0,0,0," 100 BV",NA,"OK","F/N",45,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"46",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",173,81.3,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",46,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"47",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",145,54.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",47,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"48",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",177,125,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",48,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"49",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",166,80.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",49,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"50",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",163,72.5,"Alive",0,1,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",50,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"51",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",165,76,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",51,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"52",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",156,59.6,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",52,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"53",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",177,94.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",53,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"54",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",169,82.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",54,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"55",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",172,90.1,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",55,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"56",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",172,76.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",56,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"57",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",178,95.1,"Alive",0,1,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",57,"47","pump",100,NA,500,2,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"58",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",172,84.1,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",58,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"59",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",175,89.5,"Alive",0,1,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",59,"47","pump",100,NA,500,2,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"60",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",177,83.9,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",60,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"61",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",174,93,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",61,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"62",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",163,81,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",62,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"63",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",174,90.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",63,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"64",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",174,84.1,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",64,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"65",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",159,64.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",65,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"66",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",155,55.7,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",66,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"67",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",167,83,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",67,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"68",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",170,80.1,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",68,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"69",2018-11-20,2018-11-20,"47","roach","geen 2018-11-20",161,70.7,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",69,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn geen 2018-11-20","blankvoorn 2018-11-20","blankvoorn geen 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
